Settlement Date,Product,Contract,Settlement
9/14/2015,CL,CLZ21,60.07
9/14/2015,CL,CLM22,60.42
9/14/2015,CL,CLZ22,60.77
9/14/2015,CL,CLM23,60.77
9/14/2015,CL,CLZ23,60.77
9/15/2015,CL,CLV15,44.59
9/15/2015,CL,CLX15,45
9/15/2015,CL,CLZ15,45.53
9/15/2015,CL,CLF16,46.14
9/15/2015,CL,CLG16,46.76
9/15/2015,CL,CLH16,47.39
9/15/2015,CL,CLJ16,47.95
9/15/2015,CL,CLK16,48.44
9/15/2015,CL,CLM16,48.84
9/15/2015,CL,CLN16,49.13
9/15/2015,CL,CLQ16,49.41
9/15/2015,CL,CLU16,49.72
9/15/2015,CL,CLV16,50.03
9/15/2015,CL,CLX16,50.36
9/15/2015,CL,CLZ16,50.7
9/15/2015,CL,CLF17,50.95
9/15/2015,CL,CLG17,51.25
9/15/2015,CL,CLH17,51.57
9/15/2015,CL,CLJ17,51.87
9/15/2015,CL,CLK17,52.14
9/15/2015,CL,CLM17,52.44
9/15/2015,CL,CLN17,52.68
9/15/2015,CL,CLQ17,52.95
9/15/2015,CL,CLU17,53.25
9/15/2015,CL,CLV17,53.56
9/15/2015,CL,CLX17,53.88
9/15/2015,CL,CLZ17,54.19
9/15/2015,CL,CLF18,54.36
9/15/2015,CL,CLG18,54.54
9/15/2015,CL,CLH18,54.74
9/15/2015,CL,CLJ18,54.95
9/15/2015,CL,CLK18,55.17
9/15/2015,CL,CLM18,55.41
9/15/2015,CL,CLN18,55.57
9/15/2015,CL,CLQ18,55.74
9/15/2015,CL,CLU18,55.93
9/15/2015,CL,CLV18,56.14
9/15/2015,CL,CLX18,56.36
9/15/2015,CL,CLZ18,56.59
9/15/2015,CL,CLF19,56.71
9/15/2015,CL,CLG19,56.84
9/15/2015,CL,CLH19,57
9/15/2015,CL,CLJ19,57.16
9/15/2015,CL,CLK19,57.33
9/15/2015,CL,CLM19,57.52
9/15/2015,CL,CLN19,57.6
9/15/2015,CL,CLQ19,57.7
9/15/2015,CL,CLU19,57.83
9/15/2015,CL,CLV19,57.98
9/15/2015,CL,CLX19,58.16
9/15/2015,CL,CLZ19,58.36
9/15/2015,CL,CLF20,58.43
9/15/2015,CL,CLG20,58.52
9/15/2015,CL,CLH20,58.62
9/15/2015,CL,CLJ20,58.74
9/15/2015,CL,CLK20,58.87
9/15/2015,CL,CLM20,59.01
9/15/2015,CL,CLN20,59.03
9/15/2015,CL,CLQ20,59.09
9/15/2015,CL,CLU20,59.18
9/15/2015,CL,CLV20,59.3
9/15/2015,CL,CLX20,59.44
9/15/2015,CL,CLZ20,59.61
9/15/2015,CL,CLM21,60.09
9/15/2015,CL,CLZ21,60.55
9/15/2015,CL,CLM22,60.9
9/15/2015,CL,CLZ22,61.25
9/15/2015,CL,CLM23,61.25
9/15/2015,CL,CLZ23,61.25
9/16/2015,CL,CLV15,47.15
9/16/2015,CL,CLX15,47.51
9/16/2015,CL,CLZ15,47.97
9/16/2015,CL,CLF16,48.5
9/16/2015,CL,CLG16,49.04
9/16/2015,CL,CLH16,49.59
9/16/2015,CL,CLJ16,50.07
9/16/2015,CL,CLK16,50.47
9/16/2015,CL,CLM16,50.79
9/16/2015,CL,CLN16,51.02
9/16/2015,CL,CLQ16,51.25
9/16/2015,CL,CLU16,51.51
9/16/2015,CL,CLV16,51.79
9/16/2015,CL,CLX16,52.1
9/16/2015,CL,CLZ16,52.42
9/16/2015,CL,CLF17,52.64
9/16/2015,CL,CLG17,52.91
9/16/2015,CL,CLH17,53.19
9/16/2015,CL,CLJ17,53.46
9/16/2015,CL,CLK17,53.7
9/16/2015,CL,CLM17,53.97
9/16/2015,CL,CLN17,54.18
9/16/2015,CL,CLQ17,54.41
9/16/2015,CL,CLU17,54.68
9/16/2015,CL,CLV17,54.95
9/16/2015,CL,CLX17,55.23
9/16/2015,CL,CLZ17,55.51
9/16/2015,CL,CLF18,55.65
9/16/2015,CL,CLG18,55.81
9/16/2015,CL,CLH18,55.98
9/16/2015,CL,CLJ18,56.17
9/16/2015,CL,CLK18,56.37
9/16/2015,CL,CLM18,56.59
9/16/2015,CL,CLN18,56.73
9/16/2015,CL,CLQ18,56.88
9/16/2015,CL,CLU18,57.05
9/16/2015,CL,CLV18,57.24
9/16/2015,CL,CLX18,57.44
9/16/2015,CL,CLZ18,57.65
9/16/2015,CL,CLF19,57.75
9/16/2015,CL,CLG19,57.86
9/16/2015,CL,CLH19,58
9/16/2015,CL,CLJ19,58.14
9/16/2015,CL,CLK19,58.29
9/16/2015,CL,CLM19,58.46
9/16/2015,CL,CLN19,58.52
9/16/2015,CL,CLQ19,58.6
9/16/2015,CL,CLU19,58.71
9/16/2015,CL,CLV19,58.84
9/16/2015,CL,CLX19,59
9/16/2015,CL,CLZ19,59.18
9/16/2015,CL,CLF20,59.25
9/16/2015,CL,CLG20,59.34
9/16/2015,CL,CLH20,59.44
9/16/2015,CL,CLJ20,59.55
9/16/2015,CL,CLK20,59.68
9/16/2015,CL,CLM20,59.82
9/16/2015,CL,CLN20,59.83
9/16/2015,CL,CLQ20,59.89
9/16/2015,CL,CLU20,59.98
9/16/2015,CL,CLV20,60.1
9/16/2015,CL,CLX20,60.24
9/16/2015,CL,CLZ20,60.4
9/16/2015,CL,CLM21,60.88
9/16/2015,CL,CLZ21,61.34
9/16/2015,CL,CLM22,61.69
9/16/2015,CL,CLZ22,62.04
9/16/2015,CL,CLM23,62.04
9/16/2015,CL,CLZ23,62.04
9/17/2015,CL,CLV15,46.9
9/17/2015,CL,CLX15,47.2
9/17/2015,CL,CLZ15,47.66
9/17/2015,CL,CLF16,48.19
9/17/2015,CL,CLG16,48.73
9/17/2015,CL,CLH16,49.26
9/17/2015,CL,CLJ16,49.69
9/17/2015,CL,CLK16,50.04
9/17/2015,CL,CLM16,50.33
9/17/2015,CL,CLN16,50.55
9/17/2015,CL,CLQ16,50.78
9/17/2015,CL,CLU16,51.05
9/17/2015,CL,CLV16,51.34
9/17/2015,CL,CLX16,51.68
9/17/2015,CL,CLZ16,52.02
9/17/2015,CL,CLF17,52.27
9/17/2015,CL,CLG17,52.55
9/17/2015,CL,CLH17,52.83
9/17/2015,CL,CLJ17,53.1
9/17/2015,CL,CLK17,53.34
9/17/2015,CL,CLM17,53.61
9/17/2015,CL,CLN17,53.83
9/17/2015,CL,CLQ17,54.06
9/17/2015,CL,CLU17,54.33
9/17/2015,CL,CLV17,54.6
9/17/2015,CL,CLX17,54.88
9/17/2015,CL,CLZ17,55.16
9/17/2015,CL,CLF18,55.3
9/17/2015,CL,CLG18,55.46
9/17/2015,CL,CLH18,55.64
9/17/2015,CL,CLJ18,55.83
9/17/2015,CL,CLK18,56.04
9/17/2015,CL,CLM18,56.26
9/17/2015,CL,CLN18,56.4
9/17/2015,CL,CLQ18,56.56
9/17/2015,CL,CLU18,56.73
9/17/2015,CL,CLV18,56.92
9/17/2015,CL,CLX18,57.12
9/17/2015,CL,CLZ18,57.33
9/17/2015,CL,CLF19,57.43
9/17/2015,CL,CLG19,57.54
9/17/2015,CL,CLH19,57.67
9/17/2015,CL,CLJ19,57.8
9/17/2015,CL,CLK19,57.95
9/17/2015,CL,CLM19,58.12
9/17/2015,CL,CLN19,58.18
9/17/2015,CL,CLQ19,58.26
9/17/2015,CL,CLU19,58.36
9/17/2015,CL,CLV19,58.49
9/17/2015,CL,CLX19,58.64
9/17/2015,CL,CLZ19,58.82
9/17/2015,CL,CLF20,58.89
9/17/2015,CL,CLG20,58.97
9/17/2015,CL,CLH20,59.06
9/17/2015,CL,CLJ20,59.17
9/17/2015,CL,CLK20,59.29
9/17/2015,CL,CLM20,59.43
9/17/2015,CL,CLN20,59.43
9/17/2015,CL,CLQ20,59.48
9/17/2015,CL,CLU20,59.57
9/17/2015,CL,CLV20,59.68
9/17/2015,CL,CLX20,59.81
9/17/2015,CL,CLZ20,59.97
9/17/2015,CL,CLM21,60.45
9/17/2015,CL,CLZ21,60.91
9/17/2015,CL,CLM22,61.26
9/17/2015,CL,CLZ22,61.61
9/17/2015,CL,CLM23,61.61
9/17/2015,CL,CLZ23,61.61
9/18/2015,CL,CLV15,44.68
9/18/2015,CL,CLX15,45.02
9/18/2015,CL,CLZ15,45.56
9/18/2015,CL,CLF16,46.17
9/18/2015,CL,CLG16,46.77
9/18/2015,CL,CLH16,47.33
9/18/2015,CL,CLJ16,47.81
9/18/2015,CL,CLK16,48.2
9/18/2015,CL,CLM16,48.53
9/18/2015,CL,CLN16,48.79
9/18/2015,CL,CLQ16,49.05
9/18/2015,CL,CLU16,49.36
9/18/2015,CL,CLV16,49.7
9/18/2015,CL,CLX16,50.08
9/18/2015,CL,CLZ16,50.46
9/18/2015,CL,CLF17,50.74
9/18/2015,CL,CLG17,51.04
9/18/2015,CL,CLH17,51.35
9/18/2015,CL,CLJ17,51.64
9/18/2015,CL,CLK17,51.9
9/18/2015,CL,CLM17,52.18
9/18/2015,CL,CLN17,52.41
9/18/2015,CL,CLQ17,52.66
9/18/2015,CL,CLU17,52.94
9/18/2015,CL,CLV17,53.23
9/18/2015,CL,CLX17,53.52
9/18/2015,CL,CLZ17,53.81
9/18/2015,CL,CLF18,53.96
9/18/2015,CL,CLG18,54.13
9/18/2015,CL,CLH18,54.32
9/18/2015,CL,CLJ18,54.52
9/18/2015,CL,CLK18,54.74
9/18/2015,CL,CLM18,54.97
9/18/2015,CL,CLN18,55.12
9/18/2015,CL,CLQ18,55.29
9/18/2015,CL,CLU18,55.47
9/18/2015,CL,CLV18,55.67
9/18/2015,CL,CLX18,55.88
9/18/2015,CL,CLZ18,56.1
9/18/2015,CL,CLF19,56.2
9/18/2015,CL,CLG19,56.31
9/18/2015,CL,CLH19,56.44
9/18/2015,CL,CLJ19,56.58
9/18/2015,CL,CLK19,56.73
9/18/2015,CL,CLM19,56.9
9/18/2015,CL,CLN19,56.96
9/18/2015,CL,CLQ19,57.04
9/18/2015,CL,CLU19,57.14
9/18/2015,CL,CLV19,57.27
9/18/2015,CL,CLX19,57.43
9/18/2015,CL,CLZ19,57.61
9/18/2015,CL,CLF20,57.68
9/18/2015,CL,CLG20,57.76
9/18/2015,CL,CLH20,57.85
9/18/2015,CL,CLJ20,57.96
9/18/2015,CL,CLK20,58.08
9/18/2015,CL,CLM20,58.22
9/18/2015,CL,CLN20,58.22
9/18/2015,CL,CLQ20,58.27
9/18/2015,CL,CLU20,58.36
9/18/2015,CL,CLV20,58.47
9/18/2015,CL,CLX20,58.6
9/18/2015,CL,CLZ20,58.76
9/18/2015,CL,CLM21,59.17
9/18/2015,CL,CLZ21,59.56
9/18/2015,CL,CLM22,59.91
9/18/2015,CL,CLZ22,60.26
9/18/2015,CL,CLM23,60.26
9/18/2015,CL,CLZ23,60.26
9/21/2015,CL,CLV15,46.68
9/21/2015,CL,CLX15,46.96
9/21/2015,CL,CLZ15,47.43
9/21/2015,CL,CLF16,48.01
9/21/2015,CL,CLG16,48.6
9/21/2015,CL,CLH16,49.16
9/21/2015,CL,CLJ16,49.61
9/21/2015,CL,CLK16,49.97
9/21/2015,CL,CLM16,50.27
9/21/2015,CL,CLN16,50.5
9/21/2015,CL,CLQ16,50.74
9/21/2015,CL,CLU16,51.03
9/21/2015,CL,CLV16,51.34
9/21/2015,CL,CLX16,51.7
9/21/2015,CL,CLZ16,52.07
9/21/2015,CL,CLF17,52.34
9/21/2015,CL,CLG17,52.62
9/21/2015,CL,CLH17,52.92
9/21/2015,CL,CLJ17,53.19
9/21/2015,CL,CLK17,53.44
9/21/2015,CL,CLM17,53.71
9/21/2015,CL,CLN17,53.93
9/21/2015,CL,CLQ17,54.17
9/21/2015,CL,CLU17,54.44
9/21/2015,CL,CLV17,54.72
9/21/2015,CL,CLX17,55
9/21/2015,CL,CLZ17,55.28
9/21/2015,CL,CLF18,55.42
9/21/2015,CL,CLG18,55.58
9/21/2015,CL,CLH18,55.76
9/21/2015,CL,CLJ18,55.95
9/21/2015,CL,CLK18,56.16
9/21/2015,CL,CLM18,56.38
9/21/2015,CL,CLN18,56.53
9/21/2015,CL,CLQ18,56.7
9/21/2015,CL,CLU18,56.88
9/21/2015,CL,CLV18,57.07
9/21/2015,CL,CLX18,57.28
9/21/2015,CL,CLZ18,57.5
9/21/2015,CL,CLF19,57.6
9/21/2015,CL,CLG19,57.71
9/21/2015,CL,CLH19,57.84
9/21/2015,CL,CLJ19,57.97
9/21/2015,CL,CLK19,58.12
9/21/2015,CL,CLM19,58.29
9/21/2015,CL,CLN19,58.35
9/21/2015,CL,CLQ19,58.43
9/21/2015,CL,CLU19,58.53
9/21/2015,CL,CLV19,58.66
9/21/2015,CL,CLX19,58.81
9/21/2015,CL,CLZ19,58.99
9/21/2015,CL,CLF20,59.05
9/21/2015,CL,CLG20,59.12
9/21/2015,CL,CLH20,59.2
9/21/2015,CL,CLJ20,59.3
9/21/2015,CL,CLK20,59.41
9/21/2015,CL,CLM20,59.54
9/21/2015,CL,CLN20,59.53
9/21/2015,CL,CLQ20,59.57
9/21/2015,CL,CLU20,59.65
9/21/2015,CL,CLV20,59.75
9/21/2015,CL,CLX20,59.87
9/21/2015,CL,CLZ20,60.02
9/21/2015,CL,CLM21,60.43
9/21/2015,CL,CLZ21,60.82
9/21/2015,CL,CLM22,61.17
9/21/2015,CL,CLZ22,61.52
9/21/2015,CL,CLM23,61.52
9/21/2015,CL,CLZ23,61.52
9/22/2015,CL,CLV15,45.83
9/22/2015,CL,CLX15,46.36
9/22/2015,CL,CLZ15,46.92
9/22/2015,CL,CLF16,47.57
9/22/2015,CL,CLG16,48.23
9/22/2015,CL,CLH16,48.84
9/22/2015,CL,CLJ16,49.33
9/22/2015,CL,CLK16,49.71
9/22/2015,CL,CLM16,50.03
9/22/2015,CL,CLN16,50.29
9/22/2015,CL,CLQ16,50.56
9/22/2015,CL,CLU16,50.87
9/22/2015,CL,CLV16,51.2
9/22/2015,CL,CLX16,51.58
9/22/2015,CL,CLZ16,51.96
9/22/2015,CL,CLF17,52.24
9/22/2015,CL,CLG17,52.54
9/22/2015,CL,CLH17,52.85
9/22/2015,CL,CLJ17,53.14
9/22/2015,CL,CLK17,53.4
9/22/2015,CL,CLM17,53.68
9/22/2015,CL,CLN17,53.91
9/22/2015,CL,CLQ17,54.16
9/22/2015,CL,CLU17,54.45
9/22/2015,CL,CLV17,54.75
9/22/2015,CL,CLX17,55.05
9/22/2015,CL,CLZ17,55.34
9/22/2015,CL,CLF18,55.49
9/22/2015,CL,CLG18,55.66
9/22/2015,CL,CLH18,55.85
9/22/2015,CL,CLJ18,56.05
9/22/2015,CL,CLK18,56.27
9/22/2015,CL,CLM18,56.5
9/22/2015,CL,CLN18,56.66
9/22/2015,CL,CLQ18,56.84
9/22/2015,CL,CLU18,57.03
9/22/2015,CL,CLV18,57.22
9/22/2015,CL,CLX18,57.43
9/22/2015,CL,CLZ18,57.65
9/22/2015,CL,CLF19,57.75
9/22/2015,CL,CLG19,57.86
9/22/2015,CL,CLH19,57.99
9/22/2015,CL,CLJ19,58.13
9/22/2015,CL,CLK19,58.28
9/22/2015,CL,CLM19,58.45
9/22/2015,CL,CLN19,58.51
9/22/2015,CL,CLQ19,58.59
9/22/2015,CL,CLU19,58.69
9/22/2015,CL,CLV19,58.82
9/22/2015,CL,CLX19,58.98
9/22/2015,CL,CLZ19,59.16
9/22/2015,CL,CLF20,59.22
9/22/2015,CL,CLG20,59.29
9/22/2015,CL,CLH20,59.37
9/22/2015,CL,CLJ20,59.47
9/22/2015,CL,CLK20,59.58
9/22/2015,CL,CLM20,59.71
9/22/2015,CL,CLN20,59.7
9/22/2015,CL,CLQ20,59.74
9/22/2015,CL,CLU20,59.82
9/22/2015,CL,CLV20,59.92
9/22/2015,CL,CLX20,60.04
9/22/2015,CL,CLZ20,60.19
9/22/2015,CL,CLM21,60.6
9/22/2015,CL,CLZ21,60.99
9/22/2015,CL,CLM22,61.34
9/22/2015,CL,CLZ22,61.69
9/22/2015,CL,CLM23,61.69
9/22/2015,CL,CLZ23,61.69
9/23/2015,CL,CLX15,44.48
9/23/2015,CL,CLZ15,45.1
9/23/2015,CL,CLF16,45.82
9/23/2015,CL,CLG16,46.54
9/23/2015,CL,CLH16,47.21
9/23/2015,CL,CLJ16,47.76
9/23/2015,CL,CLK16,48.2
9/23/2015,CL,CLM16,48.56
9/23/2015,CL,CLN16,48.85
9/23/2015,CL,CLQ16,49.15
9/23/2015,CL,CLU16,49.49
9/23/2015,CL,CLV16,49.84
9/23/2015,CL,CLX16,50.23
9/23/2015,CL,CLZ16,50.63
9/23/2015,CL,CLF17,50.92
9/23/2015,CL,CLG17,51.23
9/23/2015,CL,CLH17,51.55
9/23/2015,CL,CLJ17,51.85
9/23/2015,CL,CLK17,52.12
9/23/2015,CL,CLM17,52.41
9/23/2015,CL,CLN17,52.64
9/23/2015,CL,CLQ17,52.9
9/23/2015,CL,CLU17,53.2
9/23/2015,CL,CLV17,53.5
9/23/2015,CL,CLX17,53.8
9/23/2015,CL,CLZ17,54.09
9/23/2015,CL,CLF18,54.24
9/23/2015,CL,CLG18,54.41
9/23/2015,CL,CLH18,54.6
9/23/2015,CL,CLJ18,54.8
9/23/2015,CL,CLK18,55.02
9/23/2015,CL,CLM18,55.25
9/23/2015,CL,CLN18,55.41
9/23/2015,CL,CLQ18,55.59
9/23/2015,CL,CLU18,55.77
9/23/2015,CL,CLV18,55.96
9/23/2015,CL,CLX18,56.17
9/23/2015,CL,CLZ18,56.39
9/23/2015,CL,CLF19,56.49
9/23/2015,CL,CLG19,56.59
9/23/2015,CL,CLH19,56.71
9/23/2015,CL,CLJ19,56.85
9/23/2015,CL,CLK19,56.99
9/23/2015,CL,CLM19,57.16
9/23/2015,CL,CLN19,57.21
9/23/2015,CL,CLQ19,57.29
9/23/2015,CL,CLU19,57.39
9/23/2015,CL,CLV19,57.52
9/23/2015,CL,CLX19,57.67
9/23/2015,CL,CLZ19,57.85
9/23/2015,CL,CLF20,57.9
9/23/2015,CL,CLG20,57.96
9/23/2015,CL,CLH20,58.03
9/23/2015,CL,CLJ20,58.12
9/23/2015,CL,CLK20,58.22
9/23/2015,CL,CLM20,58.34
9/23/2015,CL,CLN20,58.32
9/23/2015,CL,CLQ20,58.35
9/23/2015,CL,CLU20,58.42
9/23/2015,CL,CLV20,58.51
9/23/2015,CL,CLX20,58.62
9/23/2015,CL,CLZ20,58.76
9/23/2015,CL,CLM21,59.12
9/23/2015,CL,CLZ21,59.46
9/23/2015,CL,CLM22,59.76
9/23/2015,CL,CLZ22,60.06
9/23/2015,CL,CLM23,60.06
9/23/2015,CL,CLZ23,60.06
9/24/2015,CL,CLX15,44.91
9/24/2015,CL,CLZ15,45.48
9/24/2015,CL,CLF16,46.18
9/24/2015,CL,CLG16,46.89
9/24/2015,CL,CLH16,47.58
9/24/2015,CL,CLJ16,48.17
9/24/2015,CL,CLK16,48.65
9/24/2015,CL,CLM16,49.04
9/24/2015,CL,CLN16,49.34
9/24/2015,CL,CLQ16,49.65
9/24/2015,CL,CLU16,50
9/24/2015,CL,CLV16,50.36
9/24/2015,CL,CLX16,50.76
9/24/2015,CL,CLZ16,51.17
9/24/2015,CL,CLF17,51.47
9/24/2015,CL,CLG17,51.78
9/24/2015,CL,CLH17,52.1
9/24/2015,CL,CLJ17,52.4
9/24/2015,CL,CLK17,52.67
9/24/2015,CL,CLM17,52.96
9/24/2015,CL,CLN17,53.19
9/24/2015,CL,CLQ17,53.45
9/24/2015,CL,CLU17,53.74
9/24/2015,CL,CLV17,54.03
9/24/2015,CL,CLX17,54.33
9/24/2015,CL,CLZ17,54.62
9/24/2015,CL,CLF18,54.77
9/24/2015,CL,CLG18,54.94
9/24/2015,CL,CLH18,55.13
9/24/2015,CL,CLJ18,55.34
9/24/2015,CL,CLK18,55.56
9/24/2015,CL,CLM18,55.79
9/24/2015,CL,CLN18,55.95
9/24/2015,CL,CLQ18,56.13
9/24/2015,CL,CLU18,56.32
9/24/2015,CL,CLV18,56.52
9/24/2015,CL,CLX18,56.74
9/24/2015,CL,CLZ18,56.96
9/24/2015,CL,CLF19,57.06
9/24/2015,CL,CLG19,57.16
9/24/2015,CL,CLH19,57.28
9/24/2015,CL,CLJ19,57.42
9/24/2015,CL,CLK19,57.56
9/24/2015,CL,CLM19,57.73
9/24/2015,CL,CLN19,57.78
9/24/2015,CL,CLQ19,57.86
9/24/2015,CL,CLU19,57.96
9/24/2015,CL,CLV19,58.09
9/24/2015,CL,CLX19,58.24
9/24/2015,CL,CLZ19,58.42
9/24/2015,CL,CLF20,58.47
9/24/2015,CL,CLG20,58.53
9/24/2015,CL,CLH20,58.6
9/24/2015,CL,CLJ20,58.69
9/24/2015,CL,CLK20,58.79
9/24/2015,CL,CLM20,58.91
9/24/2015,CL,CLN20,58.89
9/24/2015,CL,CLQ20,58.92
9/24/2015,CL,CLU20,58.99
9/24/2015,CL,CLV20,59.08
9/24/2015,CL,CLX20,59.19
9/24/2015,CL,CLZ20,59.33
9/24/2015,CL,CLM21,59.69
9/24/2015,CL,CLZ21,60.03
9/24/2015,CL,CLM22,60.33
9/24/2015,CL,CLZ22,60.63
9/24/2015,CL,CLM23,60.63
9/24/2015,CL,CLZ23,60.63
9/25/2015,CL,CLX15,45.7
9/25/2015,CL,CLZ15,46.19
9/25/2015,CL,CLF16,46.8
9/25/2015,CL,CLG16,47.44
9/25/2015,CL,CLH16,48.09
9/25/2015,CL,CLJ16,48.67
9/25/2015,CL,CLK16,49.16
9/25/2015,CL,CLM16,49.55
9/25/2015,CL,CLN16,49.85
9/25/2015,CL,CLQ16,50.15
9/25/2015,CL,CLU16,50.49
9/25/2015,CL,CLV16,50.83
9/25/2015,CL,CLX16,51.2
9/25/2015,CL,CLZ16,51.58
9/25/2015,CL,CLF17,51.86
9/25/2015,CL,CLG17,52.16
9/25/2015,CL,CLH17,52.46
9/25/2015,CL,CLJ17,52.74
9/25/2015,CL,CLK17,52.99
9/25/2015,CL,CLM17,53.26
9/25/2015,CL,CLN17,53.48
9/25/2015,CL,CLQ17,53.73
9/25/2015,CL,CLU17,54.01
9/25/2015,CL,CLV17,54.29
9/25/2015,CL,CLX17,54.58
9/25/2015,CL,CLZ17,54.86
9/25/2015,CL,CLF18,55
9/25/2015,CL,CLG18,55.16
9/25/2015,CL,CLH18,55.35
9/25/2015,CL,CLJ18,55.56
9/25/2015,CL,CLK18,55.78
9/25/2015,CL,CLM18,56.01
9/25/2015,CL,CLN18,56.17
9/25/2015,CL,CLQ18,56.36
9/25/2015,CL,CLU18,56.55
9/25/2015,CL,CLV18,56.76
9/25/2015,CL,CLX18,56.98
9/25/2015,CL,CLZ18,57.2
9/25/2015,CL,CLF19,57.3
9/25/2015,CL,CLG19,57.41
9/25/2015,CL,CLH19,57.54
9/25/2015,CL,CLJ19,57.68
9/25/2015,CL,CLK19,57.83
9/25/2015,CL,CLM19,58
9/25/2015,CL,CLN19,58.05
9/25/2015,CL,CLQ19,58.14
9/25/2015,CL,CLU19,58.25
9/25/2015,CL,CLV19,58.38
9/25/2015,CL,CLX19,58.54
9/25/2015,CL,CLZ19,58.73
9/25/2015,CL,CLF20,58.78
9/25/2015,CL,CLG20,58.84
9/25/2015,CL,CLH20,58.91
9/25/2015,CL,CLJ20,59
9/25/2015,CL,CLK20,59.1
9/25/2015,CL,CLM20,59.22
9/25/2015,CL,CLN20,59.2
9/25/2015,CL,CLQ20,59.23
9/25/2015,CL,CLU20,59.3
9/25/2015,CL,CLV20,59.39
9/25/2015,CL,CLX20,59.5
9/25/2015,CL,CLZ20,59.64
9/25/2015,CL,CLM21,60
9/25/2015,CL,CLZ21,60.34
9/25/2015,CL,CLM22,60.64
9/25/2015,CL,CLZ22,60.94
9/25/2015,CL,CLM23,60.99
9/25/2015,CL,CLZ23,61.04
9/28/2015,CL,CLX15,44.43
9/28/2015,CL,CLZ15,44.87
9/28/2015,CL,CLF16,45.45
9/28/2015,CL,CLG16,46.05
9/28/2015,CL,CLH16,46.67
9/28/2015,CL,CLJ16,47.23
9/28/2015,CL,CLK16,47.7
9/28/2015,CL,CLM16,48.08
9/28/2015,CL,CLN16,48.38
9/28/2015,CL,CLQ16,48.69
9/28/2015,CL,CLU16,49.04
9/28/2015,CL,CLV16,49.39
9/28/2015,CL,CLX16,49.77
9/28/2015,CL,CLZ16,50.16
9/28/2015,CL,CLF17,50.45
9/28/2015,CL,CLG17,50.76
9/28/2015,CL,CLH17,51.06
9/28/2015,CL,CLJ17,51.35
9/28/2015,CL,CLK17,51.6
9/28/2015,CL,CLM17,51.88
9/28/2015,CL,CLN17,52.11
9/28/2015,CL,CLQ17,52.36
9/28/2015,CL,CLU17,52.64
9/28/2015,CL,CLV17,52.92
9/28/2015,CL,CLX17,53.21
9/28/2015,CL,CLZ17,53.49
9/28/2015,CL,CLF18,53.63
9/28/2015,CL,CLG18,53.79
9/28/2015,CL,CLH18,53.98
9/28/2015,CL,CLJ18,54.19
9/28/2015,CL,CLK18,54.41
9/28/2015,CL,CLM18,54.64
9/28/2015,CL,CLN18,54.81
9/28/2015,CL,CLQ18,55
9/28/2015,CL,CLU18,55.2
9/28/2015,CL,CLV18,55.41
9/28/2015,CL,CLX18,55.63
9/28/2015,CL,CLZ18,55.85
9/28/2015,CL,CLF19,55.96
9/28/2015,CL,CLG19,56.08
9/28/2015,CL,CLH19,56.22
9/28/2015,CL,CLJ19,56.36
9/28/2015,CL,CLK19,56.51
9/28/2015,CL,CLM19,56.68
9/28/2015,CL,CLN19,56.74
9/28/2015,CL,CLQ19,56.84
9/28/2015,CL,CLU19,56.96
9/28/2015,CL,CLV19,57.09
9/28/2015,CL,CLX19,57.25
9/28/2015,CL,CLZ19,57.44
9/28/2015,CL,CLF20,57.5
9/28/2015,CL,CLG20,57.57
9/28/2015,CL,CLH20,57.65
9/28/2015,CL,CLJ20,57.74
9/28/2015,CL,CLK20,57.84
9/28/2015,CL,CLM20,57.96
9/28/2015,CL,CLN20,57.95
9/28/2015,CL,CLQ20,57.99
9/28/2015,CL,CLU20,58.06
9/28/2015,CL,CLV20,58.15
9/28/2015,CL,CLX20,58.26
9/28/2015,CL,CLZ20,58.4
9/28/2015,CL,CLM21,58.76
9/28/2015,CL,CLZ21,59.1
9/28/2015,CL,CLM22,59.4
9/28/2015,CL,CLZ22,59.7
9/28/2015,CL,CLM23,59.75
9/28/2015,CL,CLZ23,59.8
9/29/2015,CL,CLX15,45.23
9/29/2015,CL,CLZ15,45.64
9/29/2015,CL,CLF16,46.2
9/29/2015,CL,CLG16,46.76
9/29/2015,CL,CLH16,47.33
9/29/2015,CL,CLJ16,47.85
9/29/2015,CL,CLK16,48.29
9/29/2015,CL,CLM16,48.64
9/29/2015,CL,CLN16,48.91
9/29/2015,CL,CLQ16,49.18
9/29/2015,CL,CLU16,49.49
9/29/2015,CL,CLV16,49.81
9/29/2015,CL,CLX16,50.16
9/29/2015,CL,CLZ16,50.52
9/29/2015,CL,CLF17,50.79
9/29/2015,CL,CLG17,51.08
9/29/2015,CL,CLH17,51.36
9/29/2015,CL,CLJ17,51.63
9/29/2015,CL,CLK17,51.86
9/29/2015,CL,CLM17,52.12
9/29/2015,CL,CLN17,52.33
9/29/2015,CL,CLQ17,52.56
9/29/2015,CL,CLU17,52.82
9/29/2015,CL,CLV17,53.08
9/29/2015,CL,CLX17,53.35
9/29/2015,CL,CLZ17,53.61
9/29/2015,CL,CLF18,53.74
9/29/2015,CL,CLG18,53.89
9/29/2015,CL,CLH18,54.07
9/29/2015,CL,CLJ18,54.27
9/29/2015,CL,CLK18,54.49
9/29/2015,CL,CLM18,54.72
9/29/2015,CL,CLN18,54.88
9/29/2015,CL,CLQ18,55.06
9/29/2015,CL,CLU18,55.24
